IBRC_Geo_ID,State,District Name,Year,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
6500372                           ,WA,Central Puget Sound Economic Development District,2002,3356431,215520,596745,322236,1078629,803825,339476,812265,1905044,639122,1674540,1681891
6500372                           ,WA,Central Puget Sound Economic Development District,2003,3372779,214970,593956,326364,1064160,830392,342937,808926,1903738,660115,1679942,1692837
6500372                           ,WA,Central Puget Sound Economic Development District,2004,3400927,217207,593288,325716,1059093,858507,347116,810495,1907536,682896,1690438,1710489
6500372                           ,WA,Central Puget Sound Economic Development District,2005,3438071,218500,593642,328065,1058406,886662,352796,812142,1918845,707084,1709585,1728486
6500372                           ,WA,Central Puget Sound Economic Development District,2006,3502135,223233,596703,334521,1071463,916195,360020,819936,1949268,732931,1743238,1758897
6500372                           ,WA,Central Puget Sound Economic Development District,2007,3548572,227896,597771,334674,1077523,942987,367721,825667,1964952,757953,1765824,1782748
6500372                           ,WA,Central Puget Sound Economic Development District,2008,3601954,232658,598281,342488,1085716,964042,378769,830939,1986444,784571,1796081,1805873
6500372                           ,WA,Central Puget Sound Economic Development District,2009,3663597,237023,602356,348135,1094693,986913,394477,839379,2005429,818789,1827907,1835690
6500372                           ,WA,Central Puget Sound Economic Development District,2010,3701051,238873,603921,344582,1097960,1007007,408708,842794,2005513,852744,1843887,1857164
6500372                           ,WA,Central Puget Sound Economic Development District,2011,3758727,241745,604318,352471,1115252,1022472,422469,846063,2027390,885274,1874158,1884569
6500372                           ,WA,Central Puget Sound Economic Development District,2012,3814133,243083,608167,355161,1132136,1028836,446750,851250,2043686,919197,1903094,1911039
6500372                           ,WA,Central Puget Sound Economic Development District,2013,3866134,243990,613383,355437,1149119,1036557,467648,857373,2057773,950988,1931235,1934899
6500372                           ,WA,Central Puget Sound Economic Development District,2014,3930333,245951,618902,356731,1173684,1046213,488852,864853,2083043,982437,1965515,1964818
6500372                           ,WA,Central Puget Sound Economic Development District,2015,4001178,248016,625398,353792,1203267,1060008,510697,873414,2112293,1015471,2002213,1998965
6500372                           ,WA,Central Puget Sound Economic Development District,2016,4083172,252976,632914,352470,1241551,1071004,532257,885890,2150409,1046873,2046170,2037002
6500372                           ,WA,Central Puget Sound Economic Development District,2017,4155443,256154,639504,350717,1281119,1075107,552842,895658,2185915,1073870,2083992,2071451
6500372                           ,WA,Central Puget Sound Economic Development District,2018,4207129,255267,643310,350877,1314042,1070034,573599,898577,2211611,1096941,2111395,2095734
6500372                           ,WA,Central Puget Sound Economic Development District,2019,4250084,253146,645959,351050,1341605,1063837,594487,899105,2233427,1117552,2134849,2115235
6500372                           ,WA,Central Puget Sound Economic Development District,2020,4303811,249916,667968,351823,1366353,1070190,597561,917884,2263878,1121922,2176445,2127366
6500372                           ,WA,Central Puget Sound Economic Development District,2021,4293844,241618,663856,340742,1371701,1057975,617952,905474,2254214,1133967,2172605,2121239
6500372                           ,WA,Central Puget Sound Economic Development District,2022,4317956,237954,658649,348095,1390085,1046343,636830,896603,2277007,1143318,2183750,2134206
6500372                           ,WA,Central Puget Sound Economic Development District,2023,4356478,235944,656015,351381,1415707,1040221,657210,891959,2305645,1156292,2203348,2153130
6500372                           ,WA,Central Puget Sound Economic Development District,2024,4426914,237335,656732,359273,1449555,1044708,679311,894067,2351796,NULL,2237809,2189105
6500375                           ,WA,North Central Washington Economic Development District,2000,138888,9704,29460,11110,36970,32643,19001,39164,67870,31854,69119,69769
6500375                           ,WA,North Central Washington Economic Development District,2001,138487,9594,28887,11295,35846,33692,19173,38481,67637,32369,68963,69524
6500375                           ,WA,North Central Washington Economic Development District,2002,138651,9461,28316,11732,34805,34897,19440,37777,67337,33537,69103,69548
6500375                           ,WA,North Central Washington Economic Development District,2003,139229,9316,27913,11949,34127,36140,19784,37229,67263,34737,69410,69819
6500375                           ,WA,North Central Washington Economic Development District,2004,140815,9417,27730,12259,33838,37422,20149,37147,67650,36018,70166,70649
6500375                           ,WA,North Central Washington Economic Development District,2005,142512,9412,27394,12368,33861,38680,20797,36806,68107,37599,71214,71298
6500375                           ,WA,North Central Washington Economic Development District,2006,144416,9438,27557,12200,33898,39892,21431,36995,68128,39293,72102,72314
6500375                           ,WA,North Central Washington Economic Development District,2007,146393,9700,27603,12109,33963,41121,21897,37303,68370,40720,73146,73247
6500375                           ,WA,North Central Washington Economic Development District,2008,148264,9994,27381,12325,34284,41666,22614,37375,68832,42057,74229,74035
6500375                           ,WA,North Central Washington Economic Development District,2009,150313,10300,27513,12384,34622,42283,23211,37813,69083,43417,75103,75210
6500375                           ,WA,North Central Washington Economic Development District,2010,152484,10647,27711,12497,35070,42748,23811,38358,69296,44830,76328,76156
6500375                           ,WA,North Central Washington Economic Development District,2011,153198,10782,27536,12637,35185,42839,24219,38318,68965,45915,76792,76406
6500375                           ,WA,North Central Washington Economic Development District,2012,153839,10828,27539,12696,35207,42228,25341,38367,68295,47177,77128,76711
6500375                           ,WA,North Central Washington Economic Development District,2013,154146,10502,27630,12862,35041,41740,26371,38132,67747,48267,77235,76911
6500375                           ,WA,North Central Washington Economic Development District,2014,155096,10348,27814,12864,35391,41388,27291,38162,67655,49279,77773,77323
6500375                           ,WA,North Central Washington Economic Development District,2015,156896,10301,28192,12748,36003,41302,28350,38493,67753,50650,78707,78189
6500375                           ,WA,North Central Washington Economic Development District,2016,158637,10211,28479,12741,36734,41123,29349,38690,68115,51832,79645,78992
6500375                           ,WA,North Central Washington Economic Development District,2017,159979,10091,28624,12563,37421,40958,30322,38715,68367,52897,80468,79511
6500375                           ,WA,North Central Washington Economic Development District,2018,161188,10032,28574,12392,38275,40577,31338,38606,68745,53837,81146,80042
6500375                           ,WA,North Central Washington Economic Development District,2019,162707,10000,28793,12460,38906,40071,32477,38793,69276,54638,82049,80658
6500375                           ,WA,North Central Washington Economic Development District,2020,164486,9695,29163,12518,39617,40377,33116,38858,70361,55263,83540,80946
6500375                           ,WA,North Central Washington Economic Development District,2021,166486,9465,29143,12694,40552,40303,34329,38608,71648,56190,84597,81889
6500375                           ,WA,North Central Washington Economic Development District,2022,167434,9325,28995,12751,41134,39960,35269,38320,72454,56645,85221,82213
6500375                           ,WA,North Central Washington Economic Development District,2023,169447,9323,29046,13029,42237,39592,36220,38369,74014,57001,86727,82720
6500375                           ,WA,North Central Washington Economic Development District,2024,171965,9316,29002,13461,43465,39655,37066,38318,76023,NULL,88564,83401
6500376                           ,WA,North Olympic Development Council,2000,90683,4355,14927,5905,20271,25929,19296,19282,40765,30636,44856,45827
6500376                           ,WA,North Olympic Development Council,2001,91601,4365,14618,6119,19755,27073,19671,18983,40983,31635,45342,46259
6500376                           ,WA,North Olympic Development Council,2002,92978,4353,14332,6513,19455,28262,20063,18685,41233,33060,45989,46989
6500376                           ,WA,North Olympic Development Council,2003,93889,4283,14147,6641,19103,29295,20420,18430,41075,34384,46480,47409
6500376                           ,WA,North Olympic Development Council,2004,95360,4225,13990,6768,18826,30620,20931,18215,41184,35961,47203,48157
6500376                           ,WA,North Olympic Development Council,2005,97226,4220,13938,6868,18860,31827,21513,18158,41474,37594,48119,49107
6500376                           ,WA,North Olympic Development Council,2006,98881,4265,13837,6894,18801,32828,22256,18102,41507,39272,48979,49902
6500376                           ,WA,North Olympic Development Council,2007,99532,4360,13543,6819,18635,33313,22862,17903,41092,40537,49322,50210
6500376                           ,WA,North Olympic Development Council,2008,100417,4408,13349,6851,18778,33366,23665,17757,40912,41748,49876,50541
6500376                           ,WA,North Olympic Development Council,2009,100791,4369,13158,6752,18834,33255,24423,17527,40560,42704,50027,50764
6500376                           ,WA,North Olympic Development Council,2010,101404,4439,12951,6790,19104,32950,25170,17390,40225,43789,50281,51123
6500376                           ,WA,North Olympic Development Council,2011,101636,4474,12755,6878,19199,32562,25768,17229,39719,44688,50405,51231
6500376                           ,WA,North Olympic Development Council,2012,101599,4448,12578,6908,19141,31658,26866,17026,39070,45503,50368,51231
6500376                           ,WA,North Olympic Development Council,2013,102112,4509,12557,6811,19319,31093,27823,17066,38657,46389,50600,51512
6500376                           ,WA,North Olympic Development Council,2014,102690,4608,12402,6694,19574,30504,28908,17010,38233,47447,50792,51898
6500376                           ,WA,North Olympic Development Council,2015,103637,4582,12366,6465,19814,30299,30111,16948,37936,48753,51191,52446
6500376                           ,WA,North Olympic Development Council,2016,105300,4532,12377,6317,20263,30340,31471,16909,38045,50346,51958,53342
6500376                           ,WA,North Olympic Development Council,2017,107005,4447,12488,6276,20922,29933,32939,16935,38319,51751,52774,54231
6500376                           ,WA,North Olympic Development Council,2018,108656,4437,12309,6276,21420,29639,34575,16746,38688,53222,53403,55253
6500376                           ,WA,North Olympic Development Council,2019,109804,4291,12450,6183,21800,29202,35878,16741,38865,54198,54005,55799
6500376                           ,WA,North Olympic Development Council,2020,110426,4153,12645,6058,22001,29004,36565,16798,38917,54708,54579,55847
6500376                           ,WA,North Olympic Development Council,2021,112034,4099,12681,6128,22684,28622,37820,16780,39751,55480,55299,56735
6500376                           ,WA,North Olympic Development Council,2022,111272,3920,12432,5685,22350,28003,38882,16352,38940,55942,54514,56758
6500376                           ,WA,North Olympic Development Council,2023,111314,3758,12219,5632,22480,27430,39795,15977,39043,56250,54539,56775
6500376                           ,WA,North Olympic Development Council,2024,111902,3619,12166,5642,22849,27040,40586,15785,39570,NULL,54864,57038
6500377                           ,WA,Southeast Washington Economic Development Association,2000,67752,3670,10410,15731,16414,13160,8367,14080,39833,13839,33508,34244
6500377                           ,WA,Southeast Washington Economic Development Association,2001,67608,3475,10008,16932,15520,13326,8347,13483,40308,13817,33507,34101
6500377                           ,WA,Southeast Washington Economic Development Association,2002,68262,3435,9782,17794,15142,13688,8421,13217,40878,14167,33915,34347
6500377                           ,WA,Southeast Washington Economic Development Association,2003,68248,3401,9569,17776,14867,14101,8534,12970,40740,14538,33972,34276
6500377                           ,WA,Southeast Washington Economic Development Association,2004,69238,3532,9482,18092,14896,14590,8646,13014,41224,15000,34485,34753
6500377                           ,WA,Southeast Washington Economic Development Association,2005,69992,3440,9332,18561,14871,15051,8737,12772,41767,15453,35038,34954
6500377                           ,WA,Southeast Washington Economic Development Association,2006,70100,3438,9226,18110,14934,15404,8988,12664,41482,15954,35092,35008
6500377                           ,WA,Southeast Washington Economic Development Association,2007,69896,3470,9089,17570,14855,15674,9238,12559,40900,16437,34906,34990
6500377                           ,WA,Southeast Washington Economic Development Association,2008,71342,3501,9232,18111,15188,15875,9435,12733,41783,16826,35582,35760
6500377                           ,WA,Southeast Washington Economic Development Association,2009,72334,3521,9158,18570,15382,16035,9668,12679,42345,17310,36187,36147
6500377                           ,WA,Southeast Washington Economic Development Association,2010,72875,3553,9180,18552,15498,16196,9896,12733,42363,17779,36446,36429
6500377                           ,WA,Southeast Washington Economic Development Association,2011,73293,3641,9120,18534,15692,16286,10020,12761,42343,18189,36623,36670
6500377                           ,WA,Southeast Washington Economic Development Association,2012,74781,3565,9197,19590,15937,16138,10354,12762,43447,18572,37381,37400
6500377                           ,WA,Southeast Washington Economic Development Association,2013,75239,3707,9293,19350,16218,16089,10582,13000,43266,18973,37651,37588
6500377                           ,WA,Southeast Washington Economic Development Association,2014,75386,3664,9339,19000,16371,16078,10934,13003,42924,19459,37758,37628
6500377                           ,WA,Southeast Washington Economic Development Association,2015,76575,3705,9331,19247,17014,16089,11189,13036,43693,19846,38406,38169
6500377                           ,WA,Southeast Washington Economic Development Association,2016,77512,3718,9537,18996,17595,16162,11504,13255,43960,20297,38878,38634
6500377                           ,WA,Southeast Washington Economic Development Association,2017,78360,3726,9649,18901,18137,16152,11795,13375,44256,20729,39279,39081
6500377                           ,WA,Southeast Washington Economic Development Association,2018,78832,3655,9729,18912,18340,16058,12138,13384,44338,21110,39549,39283
6500377                           ,WA,Southeast Washington Economic Development Association,2019,79112,3564,9631,19287,18226,15915,12489,13195,44497,21420,39704,39408
6500377                           ,WA,Southeast Washington Economic Development Association,2020,76399,3323,9661,18099,17417,15475,12424,12984,42307,21094,38391,38008
6500377                           ,WA,Southeast Washington Economic Development Association,2021,72085,3319,9772,13295,17667,15285,12747,13091,37789,21184,36230,35855
6500377                           ,WA,Southeast Washington Economic Development Association,2022,76523,3347,9697,17264,17962,15146,13107,13044,42144,21331,38356,38167
6500377                           ,WA,Southeast Washington Economic Development Association,2023,76825,3342,9797,16986,18318,14992,13390,13139,42342,21329,38468,38357
6500377                           ,WA,Southeast Washington Economic Development Association,2024,77351,3433,9727,17052,18605,14777,13757,13160,42691,NULL,38736,38615
6500378                           ,WA,Tri County Economic Development District (WA),2000,59158,3449,13074,3796,14427,16563,7849,16523,28009,14626,29654,29504
6500378                           ,WA,Tri County Economic Development District (WA),2001,59296,3349,12770,4009,13946,17175,8047,16119,28096,15081,29753,29543
6500378                           ,WA,Tri County Economic Development District (WA),2002,59548,3332,12386,4125,13551,17786,8368,15718,27844,15986,29859,29689
6500378                           ,WA,Tri County Economic Development District (WA),2003,60042,3249,12258,4276,13256,18319,8684,15507,27845,16690,30133,29909
6500378                           ,WA,Tri County Economic Development District (WA),2004,60744,3347,12135,4284,13064,18964,8950,15482,27816,17446,30427,30317
6500378                           ,WA,Tri County Economic Development District (WA),2005,61464,3320,12060,4385,12881,19577,9241,15380,27782,18302,30875,30589
6500378                           ,WA,Tri County Economic Development District (WA),2006,62609,3473,11929,4293,12885,20306,9723,15402,27814,19393,31432,31177
6500378                           ,WA,Tri County Economic Development District (WA),2007,63317,3450,11911,4211,12750,20809,10186,15361,27540,20416,31831,31486
6500378                           ,WA,Tri County Economic Development District (WA),2008,63822,3566,11608,4217,12709,21124,10598,15174,27433,21215,32035,31787
6500378                           ,WA,Tri County Economic Development District (WA),2009,64129,3479,11616,4114,12646,21206,11068,15095,27134,21900,32299,31830
6500378                           ,WA,Tri County Economic Development District (WA),2010,63967,3373,11314,4114,12302,21388,11476,14687,26593,22687,32196,31771
6500378                           ,WA,Tri County Economic Development District (WA),2011,64054,3273,11071,4310,12183,21382,11835,14344,26324,23386,32269,31785
6500378                           ,WA,Tri County Economic Development District (WA),2012,64169,3279,10898,4526,12051,20918,12497,14177,25976,24016,32330,31839
6500378                           ,WA,Tri County Economic Development District (WA),2013,63775,3222,10578,4598,11818,20514,13045,13800,25366,24609,32100,31675
6500378                           ,WA,Tri County Economic Development District (WA),2014,64021,3272,10379,4599,11860,20270,13641,13651,25065,25305,32141,31880
6500378                           ,WA,Tri County Economic Development District (WA),2015,64197,3301,10241,4531,11925,20017,14182,13542,24920,25735,32248,31949
6500378                           ,WA,Tri County Economic Development District (WA),2016,64849,3332,10191,4512,12131,19826,14857,13523,24921,26405,32522,32327
6500378                           ,WA,Tri County Economic Development District (WA),2017,65626,3418,10117,4495,12411,19677,15508,13535,25044,27047,32935,32691
6500378                           ,WA,Tri County Economic Development District (WA),2018,66549,3426,10248,4389,12770,19519,16197,13674,25116,27759,33387,33162
6500378                           ,WA,Tri County Economic Development District (WA),2019,67217,3321,10227,4340,13184,19257,16888,13548,25269,28400,33724,33493
6500378                           ,WA,Tri County Economic Development District (WA),2020,67292,3213,10489,4119,13350,19011,17110,13702,25167,28420,34088,33204
6500378                           ,WA,Tri County Economic Development District (WA),2021,68807,3201,10789,4191,13886,18888,17852,13990,25857,28946,34791,34016
6500378                           ,WA,Tri County Economic Development District (WA),2022,69861,3229,10951,4212,14277,18805,18387,14180,26450,29253,35340,34521
6500378                           ,WA,Tri County Economic Development District (WA),2023,70672,3247,11007,4235,14575,18715,18893,14254,26911,29499,35703,34969
6500378                           ,WA,Tri County Economic Development District (WA),2024,70890,3195,10980,4300,14574,18510,19331,14175,26968,NULL,35827,35063
6500379                           ,WI,Bay-Lake Regional Planning Commission,2000,555470,34701,106457,49113,164430,125577,75192,141158,290243,124069,276608,278862
6500379                           ,WI,Bay-Lake Regional Planning Commission,2001,557946,34547,106228,49441,162225,130073,75432,140775,291660,125511,277971,279975
6500379                           ,WI,Bay-Lake Regional Planning Commission,2002,560741,34614,106084,49749,159954,134723,75617,140698,291441,128602,279443,281298
6500379                           ,WI,Bay-Lake Regional Planning Commission,2003,562831,34644,104918,50323,157217,139336,76393,139562,291575,131694,280588,282243
6500379                           ,WI,Bay-Lake Regional Planning Commission,2004,566031,34844,104545,50807,154751,143969,77115,139389,291683,134959,282211,283820
6500379                           ,WI,Bay-Lake Regional Planning Commission,2005,568902,34831,103781,50921,152613,148741,78015,138612,291604,138686,283650,285252
6500379                           ,WI,Bay-Lake Regional Planning Commission,2006,570696,35280,102895,50454,149964,153327,78776,138175,290259,142262,284324,286372
6500379                           ,WI,Bay-Lake Regional Planning Commission,2007,573069,35622,102086,49838,148240,157323,79960,137708,288895,146466,285486,287583
6500379                           ,WI,Bay-Lake Regional Planning Commission,2008,574424,35772,101081,49167,146193,160584,81627,136853,287183,150388,286054,288370
6500379                           ,WI,Bay-Lake Regional Planning Commission,2009,576053,35673,100281,48941,144179,163933,83046,135954,285568,154531,287020,289033
6500379                           ,WI,Bay-Lake Regional Planning Commission,2010,577408,35656,99356,48120,142893,166904,84479,135012,283387,159009,287707,289701
6500379                           ,WI,Bay-Lake Regional Planning Commission,2011,578435,35130,98590,48377,141256,169446,85636,133720,281310,163405,288498,289937
6500379                           ,WI,Bay-Lake Regional Planning Commission,2012,579379,34743,98087,48474,139819,169525,88731,132830,278487,168062,289033,290346
6500379                           ,WI,Bay-Lake Regional Planning Commission,2013,580483,34100,97897,48927,138824,169557,91178,131997,276000,172486,289723,290760
6500379                           ,WI,Bay-Lake Regional Planning Commission,2014,581901,34026,97372,49049,138069,169312,94073,131398,273287,177216,290505,291396
6500379                           ,WI,Bay-Lake Regional Planning Commission,2015,582755,33682,97062,49064,137461,168666,96820,130744,270555,181456,291017,291738
6500379                           ,WI,Bay-Lake Regional Planning Commission,2016,583823,33576,96711,48631,137307,167659,99939,130287,267471,186065,291609,292214
6500379                           ,WI,Bay-Lake Regional Planning Commission,2017,585950,33528,96474,48355,138248,166118,103227,130002,265642,190306,292620,293330
6500379                           ,WI,Bay-Lake Regional Planning Commission,2018,587673,33301,95912,47914,139943,164122,106481,129213,264179,194281,293784,293889
6500379                           ,WI,Bay-Lake Regional Planning Commission,2019,588732,32747,95489,47494,141055,161958,109989,128236,262259,198237,294492,294240
6500379                           ,WI,Bay-Lake Regional Planning Commission,2020,604658,32956,99599,48711,144701,165070,113621,132555,267668,204401,304803,299855
6500379                           ,WI,Bay-Lake Regional Planning Commission,2021,605101,32242,98862,48275,145583,163174,116965,131104,266453,207477,305187,299914
6500379                           ,WI,Bay-Lake Regional Planning Commission,2022,607323,31636,97971,49134,146510,161179,120893,129607,267259,210462,306100,301223
6500379                           ,WI,Bay-Lake Regional Planning Commission,2023,609242,31222,97064,49485,147120,159330,125021,128286,268042,213111,306975,302267
6500379                           ,WI,Bay-Lake Regional Planning Commission,2024,612069,30824,95917,50381,147974,157651,129322,126741,269857,NULL,308194,303875
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2000,611211,38296,118919,55666,180842,134925,82563,157215,318575,135421,304095,307116
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2001,616366,38650,118652,56369,179837,139797,83061,157302,321877,137187,307021,309345
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2002,622195,38732,118213,57352,178722,145213,83963,156945,323997,141253,310264,311931
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2003,626048,38857,117113,58330,176641,150547,84560,155970,325581,144497,312472,313576
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2004,629846,39004,116096,58857,174456,156214,85219,155100,326585,148161,314482,315364
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2005,634112,39079,115460,59053,172869,161796,85855,154539,327829,151744,316938,317174
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2006,638995,39320,114954,59149,170960,167389,87223,154274,328542,156179,319421,319574
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2007,642949,39781,114264,58944,169456,171983,88521,154045,328699,160205,321596,321353
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2008,646482,39958,113277,58757,167803,176203,90484,153235,328422,164825,323365,323117
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2009,649918,39950,112558,58694,166277,180346,92093,152508,327892,169518,325117,324801
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2010,652125,39785,111917,58326,164435,183979,93683,151702,325918,174505,326362,325763
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2011,654216,39537,111008,59212,162967,186649,94843,150545,324941,178730,327479,326737
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2012,655506,38863,110567,60083,161084,187088,97821,149430,322703,183373,328312,327194
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2013,657325,38420,110263,60606,159792,187697,100547,148683,320327,188315,328969,328356
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2014,658763,37998,109890,61272,158794,187538,103271,147888,317773,193102,329793,328970
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2015,659520,37798,109291,60882,158016,187596,105937,147089,314693,197738,330418,329102
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2016,660804,37725,108719,60135,158113,187295,108817,146444,311630,202730,331227,329577
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2017,663472,37709,108411,59243,159857,186150,112102,146120,309739,207613,332804,330668
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2018,665590,37318,107988,58854,161713,184328,115389,145306,308123,212161,334070,331520
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2019,667964,37044,107556,58640,163453,182208,119063,144600,306883,216481,335232,332732
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2020,675493,36923,110252,59037,165358,183485,120438,147175,308730,219598,341343,334150
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2021,675528,36035,109729,58456,166338,181349,123621,145764,307222,222573,341271,334257
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2022,677175,35534,109109,58606,167334,179185,127407,144643,307265,225050,342200,334975
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2023,680346,35014,108591,59208,168671,177276,131586,143605,308786,227925,344065,336281
6500380                           ,WI,East Central Wisconsin Regional Planning Commission,2024,683516,34456,107830,59910,169617,175570,136133,142286,310381,NULL,345623,337893
6500381                           ,WI,Mississippi River Regional Planning Commission,2000,297720,18030,56852,34565,81178,66122,40973,74882,156165,66673,147856,149864
6500381                           ,WI,Mississippi River Regional Planning Commission,2001,299105,17972,56462,35514,79780,68398,40979,74434,157209,67462,148649,150456
6500381                           ,WI,Mississippi River Regional Planning Commission,2002,300743,18033,55820,36623,78233,70886,41148,73853,157532,69358,149467,151276
6500381                           ,WI,Mississippi River Regional Planning Commission,2003,302468,18154,55167,37352,77240,73191,41364,73321,158291,70856,150567,151901
6500381                           ,WI,Mississippi River Regional Planning Commission,2004,304717,18580,54714,37824,76298,75591,41710,73294,158708,72715,151662,153055
6500381                           ,WI,Mississippi River Regional Planning Commission,2005,307237,18960,54296,38026,75708,78106,42141,73256,159237,74744,153097,154140
6500381                           ,WI,Mississippi River Regional Planning Commission,2006,309590,18964,54256,37950,75079,80540,42801,73220,159497,76873,154437,155153
6500381                           ,WI,Mississippi River Regional Planning Commission,2007,312067,19394,53926,37452,75200,82733,43362,73320,159765,78982,155885,156182
6500381                           ,WI,Mississippi River Regional Planning Commission,2008,313994,19607,53597,36975,75030,84600,44185,73204,159417,81373,156823,157171
6500381                           ,WI,Mississippi River Regional Planning Commission,2009,315519,19676,53430,36533,74925,86157,44798,73106,158970,83443,157714,157805
6500381                           ,WI,Mississippi River Regional Planning Commission,2010,317516,19884,53359,36024,75071,87584,45594,73243,158363,85910,158783,158733
6500381                           ,WI,Mississippi River Regional Planning Commission,2011,318125,19690,53100,36195,74436,88425,46279,72790,157290,88045,159225,158900
6500381                           ,WI,Mississippi River Regional Planning Commission,2012,319383,19374,53047,37114,73844,87927,48077,72421,156530,90432,159649,159734
6500381                           ,WI,Mississippi River Regional Planning Commission,2013,320133,19249,52995,37533,73413,87634,49309,72244,155442,92447,160071,160062
6500381                           ,WI,Mississippi River Regional Planning Commission,2014,320818,18904,52811,38140,72949,87215,50799,71715,154435,94668,160336,160482
6500381                           ,WI,Mississippi River Regional Planning Commission,2015,321312,18660,52833,38152,72526,87008,52133,71493,153084,96735,160811,160501
6500381                           ,WI,Mississippi River Regional Planning Commission,2016,322040,18692,52772,37777,72627,86493,53679,71464,151852,98724,161202,160838
6500381                           ,WI,Mississippi River Regional Planning Commission,2017,323174,18632,52786,37574,73233,85668,55281,71418,151123,100633,161844,161330
6500381                           ,WI,Mississippi River Regional Planning Commission,2018,324386,18457,52855,37387,74197,84606,56884,71312,150794,102280,162582,161804
6500381                           ,WI,Mississippi River Regional Planning Commission,2019,325127,18373,52642,36834,75263,83406,58609,71015,150102,104010,163095,162032
6500381                           ,WI,Mississippi River Regional Planning Commission,2020,328839,18356,54585,36889,76003,83500,59506,72941,150627,105233,165780,163059
6500381                           ,WI,Mississippi River Regional Planning Commission,2021,326508,17978,54311,34807,76055,82418,60939,72289,147877,106302,164772,161736
6500381                           ,WI,Mississippi River Regional Planning Commission,2022,328769,17876,54144,36204,76557,81189,62799,72020,149401,107257,165687,163082
6500381                           ,WI,Mississippi River Regional Planning Commission,2023,329944,17788,53692,36628,77007,80033,64796,71480,150129,108255,166237,163707
6500381                           ,WI,Mississippi River Regional Planning Commission,2024,331016,17637,53141,36925,77223,79195,66895,70778,150520,NULL,166819,164197
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2000,431496,25042,81998,37310,119369,102021,65756,107040,216238,108218,215377,216119
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2001,432800,24705,80980,38389,116972,105318,66436,105685,217301,109814,216120,216680
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2002,434258,24378,80171,39050,114787,108753,67119,104549,217135,112574,216990,217268
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2003,435433,24402,78832,40266,112425,111860,67648,103234,217384,114815,217664,217769
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2004,436407,24391,77454,40692,110386,115007,68477,101845,217169,117393,218449,217958
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2005,438695,24125,76538,41081,108857,118772,69322,100663,217884,120148,220047,218648
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2006,439924,24165,75556,40735,106927,122389,70152,99721,217244,122959,220770,219154
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2007,441122,24672,74504,39739,105690,125284,71233,99176,215849,126097,221559,219563
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2008,442351,25186,73339,39317,104787,126950,72772,98525,214984,128842,222617,219734
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2009,441968,25111,72120,38636,103081,129075,73945,97231,212841,131896,222357,219611
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2010,441892,25063,71170,38127,101945,130568,75019,96233,210659,135000,222421,219471
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2011,441328,24715,70109,38346,100401,131942,75815,94824,208448,138056,222098,219230
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2012,440617,24163,69307,38940,98786,131262,78159,93470,205848,141299,222041,218576
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2013,440131,23728,68732,39274,97455,130977,79965,92460,203162,144509,221784,218347
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2014,439010,23394,67855,39185,96481,130114,81981,91249,200130,147631,221292,217718
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2015,438303,23089,67404,39108,95605,129316,83781,90493,197325,150485,221004,217299
